SYMBOL COLO829_SKIN
MIR3622B 0.1737
MIR3911 0.2865
MIR3938 0.3596
MIR3679 -0.0117
MIR3668 -0.0287
MIR3662 -0.0287
MIR3688-1 0.2734
MIR550B1 0.383
MIR3925 0.3405
MIR676 0.0182
MIR3940 -0.0298
MIR3935 -0.567
MIR3676 0.0663
MIR3663 -0.5557
MIR3690 -0.0928
MIR548AA2 0.0419
MIR3666 0.3809
MIR3692 -0.0287
MIR3691 0.3411
MIR3928 0.3861
MIR3910-2 -0.4578
MIR3913-1 -0.0051
MIR3942 -0.5351
MIR3661 -0.5807
MIR3689B 0.2865
MIR3150B 0.1336
MIR3613 0.1303
MIR3908 -0.012
MIR3944 -0.5297
MIR3714 -0.589
MIR3610 0.1492
MIR3180-5 0.1559
MIR3680-1 -0.5103
MIR3651 0.294
MIR548Y -0.0193
MIR3914-2 0.3602
LOC100500938 0.0849
IQCJ-SCHIP1 0.3627
LOC100505474 -0.0112
LOC100505478 0.294
PRKAG2-AS1 -0.5713
LOC100505495 -0.0182
RPS17L -0.5658
ISM1-AS1 0.4192
RBM26-AS1 0.1343
LOC100505540 -0.5557
LOC100505545 0.2658
LOC100505549 -0.0112
LINC00578 0.3601
LINC00672 0.0363
LOC100505583 -0.5496
LRRC3C 0.0363
LOC100505619 -0.5298
LOC100505622 -0.0182
LOC100505624 0.014
LOC100505633 0.307
FGD5-AS1 -0.589
LOC100505648 -0.5658
LOC100505658 -0.5807
LOC100505659 0.1324
LOC100505666 0.307
LOC100505676 0.1324
STARD4-AS1 -0.5787
LOC100505679 0.3849
NAPA-AS1 -0.0195
LOC100505687 0.3601
LOC100505695 -0.0132
LOC100505696 -0.589
LOC100505702 0.2909
LOC100505715 -0.0019
LOC100505716 0.014
LOC100505718 0.1324
LOC100505738 -0.5601
ITGB2-AS1 -0.0095
KRTAP16-1 0.0491
LOC100505761 -0.5557
LOC100505768 -0.5925
LOC100505776 0.0021
LOC100505782 0.0491
LOC100505783 0.3857
LOC100505795 0.307
LOC100505806 -0.5601
LOC100505812 -0.0195
LOC100505817 0.0176
STK4-AS1 0.3857
LOC100505835 -0.0182
LOC100505839 -0.5557
LOC100505841 -0.5787
RSBN1L-AS1 0.3602
LOC100505865 -0.5103
LOC100505875 0.2909
LOC100505876 0.0046
MAGI2-AS3 0.4021
SLIT2-IT1 -0.504
TMEM161B-AS1 -0.5813
LOC100505912 -0.504
LOC100505918 0.307
C21orf37 -0.013
LOC100505933 -0.5557
LOC100505964 0.0259
LINC00645 -0.0074
ENO1-AS1 -1e-04
LOC100505978 -0.012
LOC100505989 0.2734
PPP5D1 -0.0195
LOC100506013 0.2734
LOC100506023 0.3004
LOC100506025 0.3951
PTOV1-AS1 -0.0195
LOC100506035 0.2909
GAS5-AS1 0.3004
LRRC72 0.3951
LOC100506050 0.3811
LOC100506054 0.0259
LOC100506060 -0.5603
DACT3-AS1 -0.0195
LOC100506071 -0.0074
LOC100506082 0.0721
LOC100506083 -0.5603
ARL17B -0.5694
LOC100506085 0.2734
LOC100506100 0.2865
LOC100506122 0.2734
LOC100506124 -0.0132
LOC100506134 -0.0132
LOC100506136 0.4021
ZMYM6NB -0.014
LOC100506172 -0.5286
LOC100506178 0.383
LOC100506190 0.2865
LOC100506195 0.3892
LOC100506207 0.3411
MIR210HG 0.0721
GCFC1-AS1 -0.0095
LOC100506229 0.317
LOC100506233 -0.0968
LOC100506241 0.3892
KRBOX1 0.3834
LOC100506274 0.014
LOC100506305 0.0721
HOTAIRM1 0.383
LOC100506314 -0.0123
LOC100506321 -0.0193
LINC00649 -0.0095
LOC100506343 -0.6
LOC100506368 -0.0968
LOC100506384 0.3857
LOC100506385 -0.0095
LOC100506388 0.0663
LOC100506393 0.003
LOC100506394 0.1709
ELOVL2-AS1 0.3411
LOC100506421 0.0138
LOC100506422 -0.5501
CBR3-AS1 -0.0095
LINC00648 -0.0193
SPAG5-AS1 0.0419
LOC100506451 0.003
SRD5A3-AS1 0.3239
LOC100506469 -0.0182
LOC100506472 0.3799
LOC100506474 0.014
DSCAM-AS1 -0.0095
LOC100506497 0.383
SPTY2D1-AS1 0.0721
LOC100506548 -0.569
PVRL3-AS1 0.3637
THEGL 0.3239
C16orf95 -0.5482
LOC100506585 -0.5733
LOC100506599 0.2865
DCDC5 0.0849
PXN-AS1 -0.012
C17orf112 0.0659
LOC100506655 0.1337
OCLN -0.5792
DDX11-AS1 0.003
LOC100506668 -0.012
AA06 0.0656
IQCH-AS1 -0.5658
LOC100506688 -0.5601
KDM5B-AS1 0.2981
LINC00327 0.1635
LOC100506710 0.3263
LOC100506713 0.0663
LOC100506714 0.3799
LOC100506730 0
LOC100506733 -0.57
SLFN12L 0.0656
CASP12 -0.0789
LOC100506746 0.2909
MIR497HG 0.0663
LINC00629 0.0192
OR7E37P 0.1303
IGSF11-AS1 0.3637
LOC100506776 0.383
BZRAP1-AS1 0.0659
HOXD-AS2 -0.0132
LOC100506795 0.3195
LOC100506801 0
LOC100506804 -0.0613
LOC100506810 0.3195
MYLK-AS1 0.3637
LOC100506834 0.2966
LOC100506835 -0.5496
IQCF4 0.3596
LOC100506844 -0.0051
TTN-AS1 -0.0132
LOC100506874 0.3849
LOC100506888 -0.0112
LOC100506895 0.383
MAGOH2 0.0663
LINC00665 -0.0182
LOC100506939 -0.5432
LOC100506963 -0.029
LOC100506990 0.1812
LOC100506994 0.4229
LOC100507003 -0.0195
M1 -0.5546
LOC100507032 0.3637
LOC100507034 -0.5769
LINC00617 -0.0193
TPBGL -0.0818
LOC100507053 0.2909
LRCOL1 -0.0085
MFI2-AS1 0.3634
PSMD6-AS2 0.4229
TEX26-AS1 0.1272
LOC100507066 -0.012
DLG1-AS1 0.3634
LOC100507091 -0.012
GIMD1 0.2909
ADAMTS9-AS2 0.4229
LOC100507117 0.1492
LOC100507118 0.3849
LOC100507127 -0.5823
SPG20OS 0.1493
LOC100507140 -0.0132
LOC100507156 0.1737
CT47A12 0.0192
BOLA3-AS1 0.0026
LOC100507173 0.3271
SLFNL1-AS1 -0.014
LOC100507194 0.3411
LOC100507203 -0.0287
LOC100507205 0.0473
LOC100507206 -0.012
LOC100507217 0.3849
RNF157-AS1 0.0659
VWA8-AS1 0.1303
LOC100507244 0.2966
SNHG16 0.0659
LOC100507250 -0.0051
LOC100507254 -0.0287
MEG9 -0.0193
LOC100507266 -0.4983
ZNF865 -0.0046
TMEM44-AS1 0.3758
LOC100507299 0.2966
LOC100507300 0.0473
ERVK13-1 0.1559
LOC100507331 -0.5546
LOC100507334 0.0022
LOC100507341 0.1737
LOC100507346 0.294
LOC100507351 0.0659
LOC100507362 0.3271
LOC100507373 -0.0182
LOC100507377 0.0088
LOC100507384 0.0473
LOC100507387 -0.5762
LOC100507389 0.3627
LOC100507391 0.3758
FLI1-AS1 -0.083
LRP4-AS1 0.0473
LOC100507410 0.0659
TMEM178B 0.8859
MKNK1-AS1 -0.014
LOC100507424 -0.0033
LOC100507433 -0.0182
MICA 0.3386
LOC100507443 -0.0132
LOC100507462 -0.0287
LOC100507463 0.3405
ATPBD4-AS1 -0.5351
GRID1-AS1 -0.5546
LOC100507472 0.3831
IDH1-AS1 -0.0132
LOC100507489 -0.0287
SDCBP2-AS1 0.3708
LOC100507500 0.383
LOC100507501 0.1559
ARHGEF26-AS1 0.3627
THEG5 -0.0182
LOC100507537 0.3627
LOC100507547 0.3386
LOC100507557 -0.0287
LOC100507564 -0.014
RAB11B-AS1 -0.0298
LOC100507577 -0.5298
LOC100507582 -0.5605
LOC100507584 0.3405
TGFBR3L -0.0298
NAGPA-AS1 0.1559
LOC100507600 -0.0117
LOC100507605 0.0101
LINC00658 0.3717
LOC100507632 0.1324
LOC100507634 -0.014
LOC100507651 0.1324
MARK2P9 -0.5557
MUC22 0.3386
LOC100508120 0.3411
CPB2-AS1 0.1303
SMC4 0.3627
GJC1 0.0491
LY75-CD302 -0.057
ARPC4-TTLL3 -0.589
MSANTD3-TMEFF1 0.294
RBM14-RBM4 -0.0818
APITD1-CORT -0.0204
ATP5J2-PTCD1 0.3519
ABHD14A-ACY1 0.3596
CCDC169-SOHLH2 0.1493
RNF103-CHMP3 0.0026
TMPRSS4-AS1 -0.083
TMEM110-MUSTN1 0.3596
SPINLW1-WFDC6 0.3857
C15orf38-AP3S2 0.3849
NT5C1B-RDH14 0.014
CAHM -0.0287
INMT-FAM188B 0.383
SLX1A-SULT1A3 0.1046
SLX1B-SULT1A4 0.1046
PHOSPHO2-KLHL23 -0.0132
SEPT5-GP1BB 0.3914
FPGT-TNNI3K 0.0056
BLOC1S5-TXNDC5 0.3411
EEF1E1-MUTED 0.3411
RPL17-C18ORF32 -0.0112
TGIF2-C20ORF24 0.3857
GIMAP1-GIMAP5 0.3685
GJA9-MYCBP -0.014
HEATR8-TTC4 -0.014
PMF1-BGLAP 0.307
LOC100527964 0.3004
TMEM56-RWDD3 -0.5702
C10orf32-AS3MT -0.5557
TMX2-CTNND1 -0.0818
SAA2-SAA4 0.0721
ARL2-SNX15 -0.0818
HSPB2-C11orf52 -0.083
ST20-MTHFS -0.5658
BLOC1S1-RDH5 -0.0051
POC1B-GALNT4 -0.0202
FKBP1A-SDCBP2 0.3708
KLRC4-KLRK1 -0.0123
ARMCX5-GPRASP2 0.0182
NEDD8-MDP1 -0.0074
BCL2L2-PABPN1 -0.0074
SERF2-C15ORF63 -0.5658
RPL36A-HNRNPH2 0.0182
CORO7-PAM16 0.1559
TEN1-CDK3 0.0659
RAD51L3-RFFL 0.0656
RNASEK-C17ORF49 0.0663
C17orf61-PLSCR3 0.0663
ZNF559-ZNF177 -0.0182
RPS10-NUDT3 0.3405
ZNF816-ZNF321P -0.0195
HSPE1-MOB4 -0.0132
CKLF-CMTM1 -0.5103
SYNJ2BP-COX16 -0.0193
CHURC1-FNTB -0.0193
MIA-RAB4B -0.0182
RAB4B-EGLN2 -0.0182
ZNF625-ZNF20 -0.0182
AP1M2 -0.0182
NPHP3-ACAD11 0.3627
NDUFC2-KCTD14 -0.0818
COMMD3-BMI1 -0.0221
MSH5-SAPCD1 0.3386
INO80B-WBP1 0.0026
C1orf151-NBL1 0
ATP6V1G2-DDX39B 0.3386
PIR-FIGF -0.0036
PPT2-EGFL8 0.3386
C8orf44-SGK3 0.1324
ZHX1-C8ORF76 0.1492
RTEL1-TNFRSF6B 0.3857
ZNF670-ZNF695 0.3195
UBE2F-SCLY -0.0055
FXYD6-FXYD2 -0.083
SEC24B-AS1 0.2909
ZNF664-FAM101A -0.012
ARHGAP19-SLIT1 -0.5557
FAM24B-CUZD1 -0.5297
PRH1-PRR4 -0.0123
BIVM-ERCC5 0.1343
DYX1C1-CCPG1 -0.5658
FAM18B2-CDRT4 0.0663
RBAK-LOC389458 0.3951
SENP3-EIF4A1 0.0663
P2RX5-TAX1BP3 0.0663
SLMO2-ATP5E 0.3857
APOC4-APOC2 -0.0195
MAGEA10-MAGEA5 0.0192
TNFAIP8L2-SCNM1 0.307
HOXA10-HOXA9 0.383
URGCP-MRPS24 0.383
STX16-NPEPL1 0.3857
HNRNPUL2-BSCL2 -0.0818
ISY1-RAB43 0.3637
TM4SF19-TCTEX1D2 0.3634
C1QTNF3-AMACR -0.5556
UBA2 -0.0182
SAE1 -0.0195
LINC00159 -0.0095
FARSB -0.0026
ABCC5 0.3601
ABCB6 -0.0026
DNM1L 0.003
CDH8 -0.5103
ABCC9 0.003
ABCF2 -0.5713
MIR4464 -0.0241
MIR2681 0.1343
MIR4793 0.3596
MIR4680 -0.5557
MIR4668 0.294
MIR4469 0.1324
MIR4648 0.3951
MIR4653 0.3615
MIR4486 0.0849
MIR4697 -0.083
MIR4695 0
MIR4523 0.0419
MIR4647 0.3405
MIR4731 0.0663
MIR4686 0.0721
MIR4679-1 -0.5557
MIR4526 0.0042
MIR3689D1 0.2865
MIR4728 0.0363
MIR4699 0.0088
MIR499B 0.3857
MIR4787 0.3596
MIR4741 0.0042
MIR4458 -0.5601
MIR4763 0.3799
MIR548AN 0.0182
MIR4534 0.3892
MIR4769 0.0182
MIR4760 -0.0095
MIR4720 -0.5482
MIR4480 -0.0221
MIR4804 -0.5813
MIR4726 0.0363
MIR4466 -0.0287
MIR4536-1 0.0182
MIR4772 0.0138
MIR4505 -0.0193
MIR4779 0.0026
MIR4655 0.3951
MIR4795 0.3637
MIR4483 -0.5557
MIR4530 -0.0182
MIR4420 -0.014
MIR4796 0.3637
MIR4722 -0.5482
MIR4754 -0.0132
MIR378D2 0.1336
MIR4739 0.0667
MIR4752 -0.4303
MIR4719 -0.5286
MIR3545 -0.0193
MIR4643 -0.0241
MIR4633 -0.5807
MIR4708 -0.0193
MIR4641 0.3405
MIR4498 -0.012
MIR4465 -0.0287
MIR4514 -0.5658
MIR4500 0.1343
MIR4513 -0.5658
MIR371B -0.0195
MIR4490 -0.0789
MIR4783 0.0257
MIR548O2 0.3857
MIR4679-2 -0.5557
MIR4453 0.2688
MIR4718 0.1493
MIR378D1 -0.4983
MIR4634 -0.5762
MIR4734 0.0363
MIR4729 0.0659
MIR4652 0.4021
MIR4439 -0.0055
MIR4782 0.0022
MIR4461 -0.5807
MIR4737 0.0659
MIR4709 -0.0193
MIR3689F 0.2865
MIR4437 -0.0132
MIR4667 0.3263
MIR548AL -0.0968
MIR4797 0.3634
MIR4765 0.014
MIR4736 0.0659
MIR4753 0.3195
MIR4756 0.3857
MIR4468 0.8859
MIR4473 -0.551
MIR4646 0.3386
MIR4519 0.1046
MIR4454 -0.4983
MIR4457 -0.5601
MIR4669 0.2865
MIR4640 0.3386
MIR3529 0.3849
MIR4705 0.1343
MIR4717 0.1559
MIR4673 0.2865
MIR4759 -0.0095
MIR3976 -0.5426
MIR4661 0.1336
MIR4799 0.2658
MIR4724 0.0656
MIR4768 -0.0036
MIR3960 0.2865
MIR548AJ2 -0.0036
MIR4762 0.3799
MIR4721 0.1337
MIR3975 0.0042
MIR4516 0.1559
MIR4663 0.1492
MIR4701 -0.0051
MIR4485 0.0721
MIR4733 0.0419
MIR4776-1 -0.0026
MIR4472-1 0.1492
MIR4639 0.3411
MIR4651 0.3602
MIR4637 -0.535
MIR4422 -0.014
MIR451B 0.0419
MIR4802 -0.553
MIR4508 0.9322
MIR4522 0.0419
MIR4540 0.3263
MIR3974 -0.0123
MIR4503 -0.0074
MIR4788 0.3627
MIR4738 0.0659
MIR4766 0.3799
MIR4489 -0.0818
MIR4645 0.3411
MIR4676 -0.5546
MIR4665 -0.5774
MIR4475 0.3263
MIR4529 -0.0112
MIR4791 -0.589
MIR4690 -0.0818
MIR4510 -0.5351
MIR4740 0.0667
MIR4764 0.0546
MIR4678 -0.5551
MIR3977 -0.5813
MIR4450 0.2909
MIR4710 -0.0193
MIR4674 0.2865
MIR3688-2 0.2734
MIR4499 0.1351
MIR4757 0.014
MIR4666A 0.31
MIR4472-2 -0.012
MIR3973 0.0849
MIR4478 0.2865
MIR4749 -0.0195
MIR4750 -0.0195
MIR4781 -0.014
MIR4524A 0.0659
MIR4777 -0.0055
MIR4664 0.1364
MIR4493 -0.083
MIR4682 -0.5557
MIR4482-1 -0.5557
MIR1245B -0.0132
MIR4460 -0.5807
MIR4636 -0.5601
MIR4484 -0.5297
MIR4424 0.3004
MIR4700 -0.012
MIR4491 -0.083
MIR4716 -0.5658
MIR3689C 0.2865
MIR4790 -0.5605
MIR2964A 0.2865
MIR4747 -0.0298
MIR4794 -0.014
MIR548AE2 -0.569
MIR4758 0.3857
MIR4638 -0.5394
MIR4677 0.3195
MIR3689D2 0.2865
MIR4426 -0.014
MIR4649 0.383
MIR548AI 0.3386
MIR4659A 0.1798
MIR4451 0.2909
MIR4660 0.1755
MIR4670 0.294
MIR4642 0.3405
MIR4532 0.3857
MIR550A3 0.383
MIR4531 -0.0195
MIR4774 -0.0132
MIR3591 -0.0112
MIR4800 -0.4983
MIR4730 0.0667
MIR2467 -0.0055
MIR4775 -0.0132
MIR4533 0.3857
MIR4735 0.31
MIR4785 -0.057
MIR4743 -0.0112
MIR4467 0.3469
MIR4688 0.0473
MIR4713 -0.5658
MIR4746 -0.0298
MIR4659B 0.1798
MIR4770 -0.0036
MIR4492 -0.083
MIR4803 -0.5813
MIR4784 -0.0117
MIR4511 -0.5658
MIR4671 0.3195
MIR4456 -0.5803
MIR4675 -0.0221
MIR548AC -0.029
MIR4732 0.0419
MIR4654 0.307
MIR3064 0.0659
MIR4723 0.0419
MIR4427 0.3195
MIR4684 -0.029
MIR4773-1 -0.0117
MIR4657 0.383
MIR4789 0.3601
MIR4712 -0.5658
MIR4440 -0.0055
MIR4681 -0.5557
MIR4436A 0.0026
MIR3198-2 -0.0051
MIR4520A 0.0663
MIR4696 -0.0818
MIR4691 -0.0818
MIR4515 -0.5658
MIR4518 0.1046
MIR4521 0.0663
MIR4443 0.3596
MIR5047 0.0659
MIR4711 -0.014
MIR4692 -0.0818
MIR4462 0.3405
MIR4761 0.3914
MIR4535 0.3799
MIR4727 0.0363
MIR4786 -0.0055
MIR4773-2 -0.0117
MIR4434 0.0026
MIR4744 -0.0112
MIR4689 -1e-04
MIR4703 0.1303
MIR4707 -0.0074
MIR4748 -0.0182
MIR4694 0.0849
MIR4672 0.2865
MIR4644 -0.0287
MIR4714 0.3831
MIR4755 0.3857
MIR4801 -0.553
MIR4449 0.3239
MIR1343 0.0849
MIR4632 -0.0204
MIR4658 0.3519
MIR4474 -0.551
MIR4780 0.0026
MIR4792 -0.589
MIR4725 0.0656
MIR4471 0.1336
MIR2682 -0.5702
MIR4687 0.0721
MIR4497 -0.012
MIR4476 0.3263
MIR4693 -0.0789
MIR5095 -0.014
MIR4745 -0.0298
MIR3689E 0.2865
MIR4778 0.0026
MIR4656 0.3951
MIR4520B 0.0663
MIR4767 -0.0036
MIR4742 0.3267
MIR4429 0.014
MIR4488 -0.0818
MIR4798 -0.4983
MIR4776-2 -0.0026
MIR4432 0.0026
MIR4715 -0.5211
MIR548AD 0.0026
MIR4446 0.3637
MIR4442 1.3987
MIR4635 -0.5601
MIR4479 0.2865
MIR4423 0
MIR4685 -0.5557
MIR4751 -0.0195
MIR4470 0.1324
MIR4698 -0.0051
MIR4517 0.1337
MIR4417 -1e-04
MIR4706 -0.0193
MIR3978 0.0182
MIR378F -0.029
MIR4441 -0.0055
MIR2392 -0.0193
MIR378E -0.5762
MIR4683 -0.5496
LOC100616530 0.1336
TPTE2P5 0.1303
NR1H3 0.0473
DIO2-AS1 -0.0193
DNM3OS 0.3004
MIR3155B -0.5823
COX17 0.3637
LOC100630918 0.0026
LOC100630923 0.3469
LOC100631378 -0.0182
FAM47E-STBD1 0.2909
LINC00659 0.3857
LOC100652739 -0.0287
PRICKLE2-AS1 0.4229
LOC100652768 -0.083
LOC100652770 0.0042
SNX29P1 0.1616
LOC100652791 0.1798
CACNA1C-AS1 -0.0033
HP07349 -0.5787
TMCO5B -0.5351
ALOX15P1 0.0663
LOC100652909 -0.0182
LOC100652999 -0.0051
LOC100653515 0.0659
SCAMP2 -0.5658
SCAMP3 0.307
IL18BP -0.0818
RWDD2B -0.0095
CDH9 -0.5673
MUC12 0.3615
DPP3 -0.0818
SNUPN -0.5658
HUWE1 0.0182
PCAT1 0.1492
HIF1A-AS2 -0.0193
RCAN3AS -0.029
HTT-AS1 -0.4983
PTPRU -0.0413
TSPAN32 0.0721
KLHL7-AS1 0.383
LUST 0.3596
TSSC4 0.0721
ATP9A 0.3857
CDH10 -3.1229
PDCD7 -0.5658
GPC6 0.1343
MYZAP -0.5658
USH1C 0.0721
PQBP1 0.0182
MIR5197 -0.5807
MIR5009 -0.5255
MIR5000 0.0026
MIR5007 0.1303
MIR5583-2 0.0042
MIR5689 0.3411
MIR5579 -0.0818
MIR5680 0.1336
MIR5011 0.0021
MIR5693 0.1303
MIR5188 -0.012
MIR5696 0.0138
MIR4524B 0.0659
MIR1295B 0.3004
MIR5581 -0.014
MIR5004 0.3405
MIR5100 -0.5496
MIR5691 0.0721
MIR5692C2 0.3519
MIR5687 -0.5593
MIR5582 0.0473
MIR5002 0.3637
MIR5093 -0.5482
MIR5091 -0.504
MIR5698 -0.5702
MIR5583-1 0.0042
MIR5006 0.1303
MIR5705 0.2909
MIR5587 0.1824
MIR5003 -0.5813
MIR5700 -0.012
MIR5707 -0.5733
MIR5186 0.3627
MIR5001 -0.0055
MIR5092 0.3637
MIR5704 0.3627
MIR3680-2 -0.5103
MIR5087 0.3592
MIR548AU 0.2966
MIR5010 0.0491
MIR5690 0.3405
MIR4999 -0.0298
MIR5191 0.2981
MIR5194 0.1492
MIR644B 0.0192
MIR5702 -0.0055
MIR5708 0.1324
MIR5189 -0.5482
MIR5681A 0.1324
MIR5094 0.3849
MIR548AX -0.0036
MIR5692A1 0.4021
MIR5089 0.0659
MIR548AO 0.1336
MIR5196 -0.0182
MIR5008 0.31
MIR5090 0.3469
MIR5088 -0.0195
MIR5685 0.3405
MIR5580 -0.0193
MIR5688 0.3637
MIR548AQ 0.3627
MIR5193 0.3596
MIR5190 0.0042
MIR5703 -0.0055
MIR548AV -0.0112
MIR548AP -0.5658
MIR5699 -0.5769
MIR5192 0.0026
MIR5586 -0.0074
MIR5584 -0.014
MIR5187 0.307
MIR5681B 0.1324
MIR548AS 0.1343
EDIL3 -0.5813
EGFLAM-AS4 -0.5556
NEGR1-IT1 -0.014
ZRANB2-AS2 -0.014
LINC00536 0.1492
LOC100859930 -0.558
HHLA1 0.1492
LOC100861402 -0.0132
FSBP 0.1336
NARR 0.0419
LINC00538 0.3267
LRRC3-AS1 -0.0095
POU6F2-AS1 0.383
LINC00489 0.3857
CYP3A7-CYP3AP1 0.3519
LINC00558 0.1303
LINC00563 0.1303
LINC00565 0.1709
ALDH1L1-AS2 0.3637
LOC100862671 0.1046
NAALADL2-AS3 0.3601
LINC00507 -0.012
DIP2A-IT1 -0.0095
LINC00441 0.1303
UPK1A-AS1 -0.0182
COL4A3BP -0.5813
LOC100873065 -0.0036
RNU6-33 0.2658
RNU6-34 0.2658
RNU6-35 0.3239
RNU6-16 0.0849
RNU6-52 0.1351
RNU6-53 0.1709
RNU6-64 0.1303
RNU6-66 0.1303
RNU6-67 0.1351
RNU6-69 0.1343
RNU6-71 0.1303
RNU6-76 0.1493
RNU6-78 0.1272
ZFX-AS1 -0.0036
DPYD-AS1 -0.5702
MTOR-AS1 -0.0204
LNX1-AS1 0.3239
OPA1-AS1 0.3758
PHEX-AS1 -0.0036
HLTF-AS1 0.3627
VAV3-AS1 -0.5721
NREP-AS1 -0.5787
SNRK-AS1 0.3834
LNX1-AS2 0.3239
LINC00278 -2.8358
MED4-AS1 0.1303
GPC5-AS1 0.1343
GPC6-AS2 0.1343
CNTN4-AS2 -0.5605
ABCC5-AS1 0.3601
MAGI1-AS1 0.4229
GRM5-AS1 -0.0968
KCNQ5-AS1 -0.0613
NAV2-AS5 0.0849
SYNPR-AS1 0.4229
EPN2-AS1 0.0419
MAGI2-AS2 0.4021
TPRG1-AS2 0.3601
SGOL1-AS1 -0.589
WDR52-AS1 0.3637
PRRT3-AS1 -0.589
CADM2-AS2 0.3637
MACC1-AS1 0.383
HM13-AS1 0.3857
LINC00499 0.2983
LZTS1-AS1 0.1737
LINC00534 0.1336
JRKL-AS1 -0.0789
LINC00568 0.307
LINC00570 0.014
NLGN4Y-AS1 -3.2465
COX10-AS1 0.0663
LINC00297 0.1272
PCDH9-AS2 0.1372
DLEU7-AS1 0.1303
KCNAB1-AS2 0.3627
KCNAB1-AS1 0.3627
PCDH9-AS3 0.1372
SLC6A1-AS1 -0.589
BRWD1-AS1 -0.0095
ADIPOQ-AS1 0.3601
HS6ST2-AS1 0.0192
MTUS2-AS1 0.1272
CCDC13-AS1 0.3834
ZNRF3-AS1 0.3861
LINC00331 0.1343
LINC00332 0.1303
LINC00333 0.1343
LINC00351 0.1343
LINC00353 0.1343
LINC00366 0.1303
LINC00379 0.1343
LINC00381 0.1343
LINC00398 0.1272
LINC00423 0.1493
LINC00433 0.1343
LINC00439 0.1343
LINC00443 0.1709
LINC00446 0.1343
LINC00457 0.1493
LINC00424 0.1351
LINC00502 -0.5557
FRMD6-AS2 -0.0193
LINC00559 0.1343
LINC00571 0.1658
SAMSN1-AS1 -0.013
CLDN10-AS1 0.1343
DIAPH3-AS1 0.1372
DIAPH3-AS2 0.1372
EFCAB6-AS1 0.3799
SHANK2-AS1 -0.0818
ARHGEF3-AS1 0.3596
COL4A2-AS1 0.1709
ALDH1L1-AS1 0.3637
OSBPL10-AS1 0.3834
ST3GAL6-AS1 0.3637
NDFIP2-AS1 0.1343
MYCBP2-AS1 0.1343
POU4F1-AS1 0.1343
SPATA13-AS1 0.1635
CACNA1C-AS4 -0.0033
COL18A1-AS2 -0.0095
CACNA2D3-AS1 0.3596
ARHGAP26-AS1 -0.5807
STARD13-AS2 0.1493
PRICKLE2-AS2 0.4229
PRICKLE2-AS3 0.4229
DENND5B-AS1 0.003
KIRREL3-AS2 -0.083
PDZK1IP1-AS1 -0.014
RNASEH2B-AS1 0.1303
TMEM106A-AS1 0.0491
AOAH-IT1 0.383
EMCN-IT3 0.2909
MLIP-IT1 0.3405
NRG1-IT3 0.1737
SYNJ2-IT1 -0.0287
EPN2-IT1 0.0419
SIK3-IT1 -0.083
HOXA-AS4 0.383
DSCAM-IT1 -0.0095
KCNMB2-IT1 0.3601
RNF216-IT1 0.3951
RPS6KA2-IT1 -0.0287
PPP2R2B-IT1 -0.5762
HOXC-AS5 -0.0051
CACNA1C-IT3 -0.0033
ARHGEF38-IT1 0.2909
SMIM2-IT1 0.1303
ANKRD20A12P -0.0083
BANCR 0.2499
UGDH-AS1 -0.553
PCCA-AS1 0.1343
NALCN-AS1 0.1343
LINC-ROR -0.0112
VWC2L-IT1 -0.0026
LINC00348 0.1372
MYO16-AS1 0.1709
LARS2-AS1 0.3834
SLC9A9-AS1 0.3627
LINC00210 0.3267
PTGES3L 0.0491
PTGES3L-AARSD1 0.0491
RNA5SP244 0.8841
PTCSC3 -0.0074
RNA5SP411 -0.5298
RNU6-48 -0.0204
MRPS31P3 0.1303
LINC00359 0.1343
LINC00651 0.3857
KCNK7 -0.0818
CDH11 -0.5103
UST -0.0287
APOBEC3A_B 0.3799
ARPC5 0.3004
ARPC4 -0.589
ARPC3 -0.012
ARPC1B 0.3519
ACTR3 0.0022
ACTR2 0.0026
TSPAN5 0.2909
TSPAN3 -0.5658
C7orf55-LUC7L2 0.8859
PYURF 0.2909
ADAM8 -0.5297
CDH12 -0.5536
TSPAN2 -0.5499
NUBP2 0.1559
TSFM -0.0051
TSPAN1 -0.014
PPIF -0.5546
CTDSP2 -0.0051
TRIM10 0.3386
ARPC2 -0.0026
SGK2 0.3857
RAD50 -0.5807
KIF20A -0.5807
PREB 0.014
HIPK3 0.0849
FEM1B -0.5658
ENAM 0.2909
CDH13 -0.5482
ACTR1B 0.0138
ACTR1A -0.5557
ARL4C -0.0055
ARL4A 0.3951
RASGRP1 -0.5658
DNAL4 0.3892
ZNF263 0.1559
LRPPRC 0.0026
FRY 0.1493
CDH15 -0.5482
PDIA6 0.014
TRAP1 0.1559
OPTN -0.0221
BCAP31 0.0192
NAMPT 0.3809
CELA3A -0.029
RBM12 0.3857
YAF2 0.0032
ARFRP1 0.3857
CDH16 -0.5103
TOB1 0.0659
C4orf6 -0.4983
AKAP9 0.4021
CLEC3A -0.5286
FAM13A 0.2909
G3BP1 -0.5762
SUGP2 -0.0182
EBI3 -0.0298
GPR64 -0.0036
CDH17 0.1336
MBNL2 0.1343
HNRNPA3P1 -0.5496
ABI2 -0.0132
CEBPZ 0.0046
PLXNC1 -0.012
TRIM28 -0.0132
RASA4 -1.0124
AASS 0.3809
PDZK1IP1 -0.014
ATP6AP2 0.0182
